OrderID,CustomerID,CustomerCount,RoomNumber,CheckInDate,CheckOutDate,StayDuration,TotalCost,PaymentMethod,SeasonalFactor
4870,6600,1,104,2024-12-03,2024-12-05,2,196.85,Credit Card,normal
4871,6601,1,108,2024-12-03,2024-12-04,1,98.09,Online Transfer,normal
4872,6602,2,119,2024-12-03,2024-12-05,2,415.52,Credit Card,normal
4873,6604,1,115,2024-12-03,2024-12-06,3,433.59,Cash,normal
4874,6605,1,110,2024-12-03,2024-12-05,2,198.28,Credit Card,normal
4875,6606,1,115,2024-12-04,2024-12-05,1,151.6,Credit Card,normal
4876,6607,2,120,2024-12-04,2024-12-05,1,253.28,Online Transfer,normal
4877,6609,1,103,2024-12-04,2024-12-05,1,99.71,Credit Card,normal
4878,6610,2,113,2024-12-04,2024-12-05,1,149.48,Cash,normal
4879,6612,1,106,2024-12-04,2024-12-05,1,104.52,Cash,normal
4880,6613,1,112,2024-12-04,2024-12-05,1,146.0,Credit Card,normal
4881,6614,1,102,2024-12-04,2024-12-05,1,101.8,Credit Card,normal
4882,6615,1,101,2024-12-04,2024-12-06,2,191.72,Online Transfer,normal
4883,6616,1,104,2024-12-04,2024-12-05,1,97.78,Credit Card,normal
4884,6617,3,119,2024-12-04,2024-12-06,2,380.76,Credit Card,normal
4885,6620,1,118,2024-12-04,2024-12-06,2,393.64,Online Transfer,normal
4886,6621,2,111,2024-12-04,2024-12-05,1,152.6,Online Transfer,normal
4887,6623,1,102,2024-12-05,2024-12-07,2,198.08,Online Transfer,normal
4888,6624,2,119,2024-12-05,2024-12-10,5,1024.72,Credit Card,normal
4889,6626,1,112,2024-12-05,2024-12-06,1,147.53,Cash,normal
4890,6627,2,115,2024-12-05,2024-12-11,6,876.85,Cash,normal
4891,6629,1,109,2024-12-05,2024-12-06,1,96.68,Online Transfer,normal
4892,6630,3,120,2024-12-05,2024-12-06,1,260.21,Credit Card,normal
4893,6633,1,118,2024-12-05,2024-12-07,2,417.01,Credit Card,normal
4894,6634,1,108,2024-12-05,2024-12-10,5,486.49,Online Transfer,normal
4895,6635,1,110,2024-12-05,2024-12-08,3,311.75,Cash,normal
4896,6636,1,106,2024-12-05,2024-12-06,1,102.45,Cash,normal
4897,6637,1,114,2024-12-05,2024-12-07,2,290.3,Credit Card,normal
4898,6638,1,107,2024-12-05,2024-12-08,3,304.96,Credit Card,normal
4899,6639,1,101,2024-12-06,2024-12-07,1,103.27,Online Transfer,normal
4900,6640,1,102,2024-12-06,2024-12-07,1,101.47,Cash,normal
4901,6641,1,103,2024-12-06,2024-12-07,1,99.02,Cash,normal
4902,6642,1,104,2024-12-06,2024-12-08,2,209.69,Credit Card,normal
4903,6643,1,105,2024-12-06,2024-12-08,2,205.45,Online Transfer,normal
4904,6644,1,106,2024-12-06,2024-12-10,4,416.64,Credit Card,normal
4905,6645,1,107,2024-12-06,2024-12-07,1,100.07,Credit Card,normal
4906,6646,1,108,2024-12-06,2024-12-11,5,480.44,Credit Card,normal
4907,6647,1,109,2024-12-06,2024-12-07,1,97.87,Online Transfer,normal
4908,6648,1,110,2024-12-06,2024-12-12,6,606.08,Online Transfer,normal
4909,6649,2,111,2024-12-06,2024-12-07,1,157.4,Credit Card,normal
4910,6651,2,112,2024-12-06,2024-12-07,1,144.97,Cash,normal
4911,6653,2,113,2024-12-06,2024-12-07,1,142.84,Credit Card,normal
4912,6655,1,114,2024-12-06,2024-12-10,4,570.29,Credit Card,normal
4913,6656,1,115,2024-12-06,2024-12-07,1,157.38,Credit Card,normal
4914,6657,1,116,2024-12-06,2024-12-07,1,147.38,Online Transfer,normal
4915,6658,1,117,2024-12-06,2024-12-07,1,148.84,Credit Card,normal
4916,6659,3,118,2024-12-06,2024-12-07,1,193.15,Cash,normal
4917,6662,3,119,2024-12-06,2024-12-07,1,201.52,Credit Card,normal
4918,6665,3,120,2024-12-06,2024-12-07,1,258.34,Credit Card,normal
4919,6668,1,101,2024-12-07,2024-12-14,7,666.14,Credit Card,normal
4920,6669,1,102,2024-12-07,2024-12-09,2,204.05,Credit Card,normal
4921,6670,1,103,2024-12-07,2024-12-08,1,97.49,Online Transfer,normal
4922,6671,1,104,2024-12-07,2024-12-09,2,193.29,Cash,normal
4923,6672,1,105,2024-12-07,2024-12-08,1,99.98,Online Transfer,normal
4924,6673,1,106,2024-12-07,2024-12-09,2,202.44,Cash,normal
4925,6674,1,107,2024-12-07,2024-12-09,2,206.42,Credit Card,normal
4926,6675,1,108,2024-12-07,2024-12-08,1,101.84,Online Transfer,normal
4927,6676,1,109,2024-12-07,2024-12-09,2,203.43,Credit Card,normal
4928,6677,1,110,2024-12-07,2024-12-15,8,784.11,Cash,normal
4929,6678,1,111,2024-12-07,2024-12-08,1,150.11,Cash,normal
4930,6679,2,112,2024-12-07,2024-12-09,2,297.18,Online Transfer,normal
4931,6681,1,113,2024-12-07,2024-12-10,3,440.67,Credit Card,normal
4932,6682,1,114,2024-12-07,2024-12-09,2,306.32,Online Transfer,normal
4933,6683,1,115,2024-12-07,2024-12-08,1,155.7,Credit Card,normal
4934,6684,1,116,2024-12-07,2024-12-12,5,760.32,Cash,normal
4935,6685,1,117,2024-12-07,2024-12-08,1,154.96,Online Transfer,normal
4936,6686,3,118,2024-12-07,2024-12-13,6,1224.4,Credit Card,normal
4937,6689,2,119,2024-12-07,2024-12-08,1,198.34,Credit Card,normal
4938,6691,4,120,2024-12-07,2024-12-08,1,242.85,Cash,normal
4939,6695,1,101,2024-12-08,2024-12-09,1,97.76,Credit Card,normal
4940,6696,1,102,2024-12-08,2024-12-12,4,384.34,Credit Card,normal
4941,6697,1,103,2024-12-08,2024-12-17,9,879.89,Online Transfer,normal
4942,6698,1,104,2024-12-08,2024-12-16,8,822.94,Credit Card,normal
4943,6699,1,105,2024-12-08,2024-12-11,3,304.33,Credit Card,normal
4944,6700,1,106,2024-12-08,2024-12-09,1,103.44,Online Transfer,normal
4945,6701,1,107,2024-12-08,2024-12-15,7,699.79,Credit Card,normal
4946,6702,1,108,2024-12-08,2024-12-14,6,629.2,Cash,normal
4947,6703,1,109,2024-12-08,2024-12-11,3,305.66,Online Transfer,normal
4948,6704,1,110,2024-12-08,2024-12-14,6,597.44,Cash,normal
4949,6705,2,111,2024-12-08,2024-12-09,1,152.38,Credit Card,normal
4950,6707,2,112,2024-12-08,2024-12-13,5,738.26,Online Transfer,normal
4951,6709,1,113,2024-12-08,2024-12-10,2,299.51,Credit Card,normal
4952,6710,2,114,2024-12-08,2024-12-09,1,147.46,Credit Card,normal
4953,6712,1,115,2024-12-08,2024-12-10,2,296.41,Cash,normal
4954,6713,2,116,2024-12-08,2024-12-12,4,591.23,Online Transfer,normal
4955,6715,2,117,2024-12-08,2024-12-09,1,148.88,Cash,normal
4956,6717,3,118,2024-12-08,2024-12-09,1,208.65,Cash,normal
4957,6720,2,119,2024-12-08,2024-12-09,1,209.35,Cash,normal
4958,6722,2,120,2024-12-08,2024-12-13,5,1231.4,Credit Card,normal
4959,6724,1,105,2024-12-09,2024-12-10,1,99.25,Cash,normal
4960,6725,3,118,2024-12-09,2024-12-10,1,208.12,Credit Card,normal
4961,6728,2,111,2024-12-09,2024-12-11,2,305.51,Cash,normal
4962,6730,2,115,2024-12-09,2024-12-18,9,1396.66,Cash,normal
4963,6732,1,116,2024-12-09,2024-12-10,1,144.89,Online Transfer,normal
4964,6733,1,102,2024-12-09,2024-12-12,3,286.53,Online Transfer,normal
4965,6734,4,120,2024-12-09,2024-12-11,2,507.59,Cash,normal
4966,6738,1,103,2024-12-09,2024-12-10,1,101.86,Online Transfer,normal
4967,6739,1,104,2024-12-09,2024-12-12,3,293.35,Credit Card,normal
4968,6740,1,113,2024-12-09,2024-12-18,9,1350.94,Credit Card,normal
4969,6741,1,101,2024-12-09,2024-12-11,2,197.54,Credit Card,normal
4970,6742,1,101,2024-12-10,2024-12-11,1,100.85,Credit Card,normal
4971,6743,1,118,2024-12-10,2024-12-15,5,1026.0,Cash,normal
4972,6744,1,109,2024-12-10,2024-12-12,2,201.77,Credit Card,normal
4973,6745,1,108,2024-12-10,2024-12-18,8,822.96,Credit Card,normal
4974,6746,1,104,2024-12-10,2024-12-11,1,104.44,Credit Card,normal
4975,6747,2,116,2024-12-10,2024-12-15,5,768.49,Credit Card,normal
4976,6749,1,107,2024-12-10,2024-12-12,2,204.45,Online Transfer,normal
4977,6750,1,117,2024-12-10,2024-12-11,1,151.76,Cash,normal
4978,6751,1,106,2024-12-10,2024-12-12,2,201.76,Credit Card,normal
4979,6752,2,119,2024-12-10,2024-12-11,1,208.61,Credit Card,normal
4980,6754,2,117,2024-12-11,2024-12-12,1,149.75,Credit Card,normal
4981,6756,1,103,2024-12-11,2024-12-12,1,102.06,Credit Card,normal
4982,6757,1,110,2024-12-11,2024-12-12,1,101.76,Cash,normal
4983,6758,1,107,2024-12-11,2024-12-17,6,616.13,Cash,normal
4984,6759,1,113,2024-12-11,2024-12-13,2,313.51,Cash,normal
4985,6760,1,111,2024-12-11,2024-12-13,2,299.55,Credit Card,normal
4986,6761,1,105,2024-12-11,2024-12-12,1,97.44,Credit Card,normal
4987,6762,2,120,2024-12-11,2024-12-21,10,2410.51,Credit Card,normal
4988,6764,2,114,2024-12-11,2024-12-12,1,143.74,Credit Card,normal
4989,6766,1,118,2024-12-11,2024-12-19,8,1549.13,Credit Card,normal
4990,6767,1,111,2024-12-12,2024-12-13,1,149.13,Credit Card,normal
4991,6768,1,102,2024-12-12,2024-12-18,6,597.67,Credit Card,normal
4992,6769,2,114,2024-12-12,2024-12-17,5,761.84,Credit Card,normal
4993,6771,1,110,2024-12-12,2024-12-13,1,100.42,Credit Card,normal
4994,6772,3,119,2024-12-12,2024-12-13,1,192.71,Credit Card,normal
4995,6775,1,106,2024-12-12,2024-12-13,1,99.41,Online Transfer,normal
4996,6776,1,108,2024-12-12,2024-12-14,2,191.86,Credit Card,normal
4997,6777,2,112,2024-12-12,2024-12-13,1,153.25,Online Transfer,normal
4998,6779,1,105,2024-12-12,2024-12-13,1,102.13,Credit Card,normal
4999,6780,1,103,2024-12-12,2024-12-13,1,100.94,Cash,normal
5000,6781,1,107,2024-12-12,2024-12-19,7,675.87,Cash,normal
5001,6782,1,104,2024-12-12,2024-12-13,1,103.15,Cash,normal
5002,6783,2,115,2024-12-12,2024-12-13,1,148.69,Cash,normal
5003,6785,1,101,2024-12-13,2024-12-15,2,195.59,Credit Card,normal
5004,6786,1,102,2024-12-13,2024-12-14,1,104.81,Credit Card,normal
5005,6787,1,103,2024-12-13,2024-12-16,3,309.45,Credit Card,normal
5006,6788,1,104,2024-12-13,2024-12-16,3,293.43,Online Transfer,normal
5007,6789,1,105,2024-12-13,2024-12-15,2,194.48,Cash,normal
5008,6790,1,106,2024-12-13,2024-12-18,5,490.25,Cash,normal
5009,6791,1,107,2024-12-13,2024-12-14,1,98.64,Online Transfer,normal
5010,6792,1,108,2024-12-13,2024-12-16,3,294.47,Credit Card,normal
5011,6793,1,109,2024-12-13,2024-12-21,8,816.29,Credit Card,normal
5012,6794,1,110,2024-12-13,2024-12-15,2,196.78,Cash,normal
5013,6795,2,111,2024-12-13,2024-12-14,1,156.02,Online Transfer,normal
5014,6797,2,112,2024-12-13,2024-12-14,1,155.64,Cash,normal
5015,6799,1,113,2024-12-13,2024-12-14,1,155.59,Cash,normal
5016,6800,2,114,2024-12-13,2024-12-14,1,147.4,Credit Card,normal
5017,6802,2,115,2024-12-13,2024-12-15,2,296.79,Online Transfer,normal
5018,6804,2,116,2024-12-13,2024-12-14,1,150.7,Cash,normal
5019,6806,2,117,2024-12-13,2024-12-15,2,306.64,Cash,normal
5020,6808,2,118,2024-12-13,2024-12-16,3,625.74,Online Transfer,normal
5021,6810,2,119,2024-12-13,2024-12-19,6,1238.42,Credit Card,normal
5022,6812,1,120,2024-12-13,2024-12-14,1,260.94,Cash,normal
5023,6813,1,101,2024-12-14,2024-12-16,2,205.97,Cash,normal
5024,6814,1,102,2024-12-14,2024-12-16,2,190.34,Credit Card,normal
5025,6815,1,103,2024-12-14,2024-12-18,4,408.69,Credit Card,normal
5026,6816,1,104,2024-12-14,2024-12-15,1,97.44,Credit Card,normal
5027,6817,1,105,2024-12-14,2024-12-20,6,582.74,Credit Card,normal
5028,6818,1,106,2024-12-14,2024-12-16,2,192.76,Cash,normal
5029,6819,1,107,2024-12-14,2024-12-20,6,603.46,Credit Card,normal
5030,6820,1,108,2024-12-14,2024-12-15,1,103.71,Credit Card,normal
5031,6821,1,109,2024-12-14,2024-12-23,9,881.71,Online Transfer,normal
5032,6822,1,110,2024-12-14,2024-12-15,1,99.25,Credit Card,normal
5033,6823,1,111,2024-12-14,2024-12-20,6,932.34,Online Transfer,normal
5034,6824,2,112,2024-12-14,2024-12-15,1,146.71,Cash,normal
5035,6826,1,113,2024-12-14,2024-12-15,1,151.77,Cash,normal
5036,6827,2,114,2024-12-14,2024-12-16,2,298.31,Credit Card,normal
5037,6829,1,115,2024-12-14,2024-12-15,1,143.19,Online Transfer,normal
5038,6830,2,116,2024-12-14,2024-12-15,1,149.09,Credit Card,normal
5039,6832,1,117,2024-12-14,2024-12-20,6,895.89,Cash,normal
5040,6833,2,118,2024-12-14,2024-12-15,1,203.23,Online Transfer,normal
5041,6835,3,119,2024-12-14,2024-12-15,1,191.36,Credit Card,normal
5042,6838,4,120,2024-12-14,2024-12-15,1,240.23,Credit Card,normal
5043,6842,1,101,2024-12-15,2024-12-16,1,102.35,Credit Card,normal
5044,6843,1,102,2024-12-15,2024-12-18,3,294.63,Cash,normal
5045,6844,1,103,2024-12-15,2024-12-17,2,200.02,Online Transfer,normal
5046,6845,1,104,2024-12-15,2024-12-16,1,102.73,Credit Card,normal
5047,6846,1,105,2024-12-15,2024-12-16,1,103.36,Credit Card,normal
5048,6847,1,106,2024-12-15,2024-12-17,2,202.25,Online Transfer,normal
5049,6848,1,107,2024-12-15,2024-12-16,1,102.2,Credit Card,normal
5050,6849,1,108,2024-12-15,2024-12-19,4,402.4,Credit Card,normal
5051,6850,1,109,2024-12-15,2024-12-19,4,402.16,Cash,normal
5052,6851,1,110,2024-12-15,2024-12-17,2,206.33,Online Transfer,normal
5053,6852,1,111,2024-12-15,2024-12-16,1,148.23,Cash,normal
5054,6853,2,112,2024-12-15,2024-12-16,1,152.71,Credit Card,normal
5055,6855,2,113,2024-12-15,2024-12-17,2,289.21,Credit Card,normal
5056,6857,2,114,2024-12-15,2024-12-17,2,306.31,Online Transfer,normal
5057,6859,1,115,2024-12-15,2024-12-18,3,440.03,Credit Card,normal
5058,6860,2,116,2024-12-15,2024-12-22,7,1012.51,Cash,normal
5059,6862,2,117,2024-12-15,2024-12-16,1,150.95,Cash,normal
5060,6864,2,118,2024-12-15,2024-12-17,2,401.38,Online Transfer,normal
5061,6866,2,119,2024-12-15,2024-12-17,2,416.26,Cash,normal
5062,6868,1,120,2024-12-15,2024-12-23,8,2011.66,Credit Card,normal
5063,6869,1,108,2024-12-16,2024-12-19,3,289.1,Online Transfer,normal
5064,6870,1,104,2024-12-16,2024-12-17,1,103.19,Credit Card,normal
5065,6871,1,120,2024-12-16,2024-12-17,1,245.0,Credit Card,normal
5066,6872,1,118,2024-12-16,2024-12-18,2,413.81,Cash,normal
5067,6873,1,110,2024-12-16,2024-12-17,1,102.81,Credit Card,normal
5068,6874,1,106,2024-12-16,2024-12-17,1,103.82,Credit Card,normal
5069,6875,2,119,2024-12-16,2024-12-19,3,596.25,Online Transfer,normal
5070,6877,1,102,2024-12-16,2024-12-24,8,773.66,Credit Card,normal
5071,6878,2,117,2024-12-16,2024-12-26,10,1569.66,Credit Card,normal
5072,6880,1,107,2024-12-16,2024-12-18,2,196.5,Cash,normal
5073,6881,2,111,2024-12-16,2024-12-17,1,145.43,Credit Card,normal
5074,6883,1,105,2024-12-16,2024-12-21,5,502.44,Credit Card,normal
5075,6884,1,116,2024-12-16,2024-12-17,1,157.08,Credit Card,normal
5076,6885,1,107,2024-12-17,2024-12-18,1,96.67,Credit Card,normal
5077,6886,1,108,2024-12-17,2024-12-21,4,414.07,Credit Card,normal
5078,6887,1,104,2024-12-17,2024-12-19,2,205.05,Cash,normal
5079,6888,2,118,2024-12-17,2024-12-23,6,1163.73,Online Transfer,normal
5080,6890,1,109,2024-12-17,2024-12-18,1,98.13,Online Transfer,normal
5081,6891,1,103,2024-12-17,2024-12-18,1,96.84,Online Transfer,normal
5082,6892,3,119,2024-12-17,2024-12-18,1,197.05,Online Transfer,normal
5083,6895,2,116,2024-12-17,2024-12-24,7,1008.87,Cash,normal
5084,6897,1,106,2024-12-18,2024-12-19,1,98.27,Credit Card,normal
5085,6898,2,111,2024-12-18,2024-12-24,6,885.27,Cash,normal
5086,6900,2,112,2024-12-18,2024-12-21,3,436.17,Cash,normal
5087,6902,1,117,2024-12-18,2024-12-24,6,943.72,Online Transfer,normal
5088,6903,1,107,2024-12-18,2024-12-20,2,208.03,Credit Card,normal
5089,6904,1,103,2024-12-18,2024-12-21,3,294.2,Credit Card,normal
5090,6905,1,109,2024-12-18,2024-12-19,1,99.11,Credit Card,normal
5091,6906,1,104,2024-12-18,2024-12-28,10,1010.54,Credit Card,normal
5092,6907,4,120,2024-12-18,2024-12-27,9,2222.94,Credit Card,normal
5093,6911,1,105,2024-12-18,2024-12-23,5,508.56,Credit Card,normal
5094,6912,1,116,2024-12-18,2024-12-19,1,150.94,Cash,normal
5095,6913,1,114,2024-12-19,2024-12-29,10,1448.29,Credit Card,normal
5096,6914,2,118,2024-12-19,2024-12-21,2,389.82,Online Transfer,normal
5097,6916,1,112,2024-12-19,2024-12-21,2,290.52,Credit Card,normal
5098,6917,1,103,2024-12-19,2024-12-22,3,313.31,Credit Card,normal
5099,6918,1,115,2024-12-19,2024-12-20,1,143.52,Credit Card,normal
5100,6919,1,106,2024-12-19,2024-12-23,4,413.13,Online Transfer,normal
5101,6920,1,104,2024-12-19,2024-12-20,1,100.56,Cash,normal
5102,6921,1,117,2024-12-19,2024-12-22,3,446.17,Credit Card,normal
5103,6922,1,108,2024-12-19,2024-12-20,1,101.9,Credit Card,normal
5104,6923,1,107,2024-12-19,2024-12-21,2,203.63,Credit Card,normal
5105,6924,1,105,2024-12-19,2024-12-21,2,206.75,Online Transfer,normal
5106,6925,2,116,2024-12-19,2024-12-20,1,154.23,Online Transfer,normal
5107,6927,1,102,2024-12-19,2024-12-20,1,98.92,Credit Card,normal
5108,6928,1,101,2024-12-19,2024-12-21,2,205.19,Cash,normal
5109,6929,1,101,2024-12-20,2024-12-21,1,96.46,Online Transfer,normal
5110,6930,1,102,2024-12-20,2024-12-22,2,193.22,Credit Card,normal
5111,6931,1,103,2024-12-20,2024-12-29,9,909.66,Credit Card,normal
5112,6932,1,104,2024-12-20,2024-12-21,1,100.61,Credit Card,normal
5113,6933,1,105,2024-12-20,2024-12-21,1,98.66,Credit Card,normal
5114,6934,1,106,2024-12-20,2024-12-22,2,207.21,Online Transfer,normal
5115,6935,1,107,2024-12-20,2024-12-22,2,192.32,Online Transfer,normal
5116,6936,1,108,2024-12-20,2024-12-21,1,99.0,Cash,normal
5117,6937,1,109,2024-12-20,2024-12-24,4,392.05,Credit Card,normal
5118,6938,1,110,2024-12-20,2024-12-21,1,96.77,Credit Card,normal
5119,6939,2,111,2024-12-20,2024-12-22,2,314.06,Credit Card,normal
5120,6941,2,112,2024-12-20,2024-12-29,9,1402.79,Cash,normal
5121,6943,2,113,2024-12-20,2024-12-23,3,457.82,Online Transfer,normal
5122,6945,2,114,2024-12-20,2024-12-28,8,1250.03,Cash,normal
5123,6947,2,115,2024-12-20,2024-12-25,5,721.99,Credit Card,normal
5124,6949,2,116,2024-12-20,2024-12-21,1,147.75,Online Transfer,normal
5125,6951,2,117,2024-12-20,2024-12-24,4,600.18,Credit Card,normal
5126,6953,2,118,2024-12-20,2024-12-26,6,1216.91,Cash,normal
5127,6955,3,119,2024-12-20,2024-12-25,5,1044.07,Cash,normal
5128,6958,3,120,2024-12-20,2024-12-22,2,513.98,Credit Card,normal
5129,6961,1,101,2024-12-21,2024-12-22,1,96.27,Cash,normal
5130,6962,1,102,2024-12-21,2024-12-23,2,190.96,Online Transfer,normal
5131,6963,1,103,2024-12-21,2024-12-23,2,195.8,Credit Card,normal
5132,6964,1,104,2024-12-21,2024-12-23,2,205.71,Online Transfer,normal
5133,6965,1,105,2024-12-21,2024-12-22,1,102.03,Online Transfer,normal
5134,6966,1,106,2024-12-21,2024-12-25,4,400.73,Cash,normal
5135,6967,1,107,2024-12-21,2024-12-26,5,522.65,Cash,normal
5136,6968,1,108,2024-12-21,2024-12-22,1,96.01,Cash,normal
5137,6969,1,109,2024-12-21,2024-12-22,1,103.33,Cash,normal
5138,6970,1,110,2024-12-21,2024-12-22,1,100.71,Credit Card,normal
5139,6971,2,111,2024-12-21,2024-12-22,1,152.67,Cash,normal
5140,6973,2,112,2024-12-21,2024-12-22,1,154.3,Credit Card,normal
5141,6975,1,113,2024-12-21,2024-12-22,1,147.66,Credit Card,normal
5142,6976,2,114,2024-12-21,2024-12-31,10,1442.57,Credit Card,normal
5143,6978,1,115,2024-12-21,2024-12-22,1,142.68,Cash,normal
5144,6979,2,116,2024-12-21,2024-12-27,6,923.2,Credit Card,normal
5145,6981,1,117,2024-12-21,2024-12-23,2,302.64,Credit Card,normal
5146,6982,2,118,2024-12-21,2024-12-29,8,1672.28,Credit Card,normal
5147,6984,3,119,2024-12-21,2024-12-24,3,627.18,Credit Card,normal
5148,6987,3,120,2024-12-21,2024-12-22,1,244.9,Credit Card,normal
5149,6990,1,101,2024-12-22,2024-12-23,1,95.08,Online Transfer,normal
5150,6991,1,102,2024-12-22,2024-12-23,1,101.29,Credit Card,normal
5151,6992,1,103,2024-12-22,2024-12-23,1,104.03,Cash,normal
5152,6993,1,104,2024-12-22,2024-12-26,4,384.63,Credit Card,normal
5153,6994,1,105,2024-12-22,2024-12-26,4,397.15,Credit Card,normal
5154,6995,1,106,2024-12-22,2024-12-26,4,387.32,Online Transfer,normal
5155,6996,1,107,2024-12-22,2024-12-29,7,706.97,Cash,normal
5156,6997,1,108,2024-12-22,2024-12-23,1,97.84,Credit Card,normal
5157,6998,1,109,2024-12-22,2024-12-26,4,407.99,Credit Card,normal
5158,6999,1,110,2024-12-22,2024-12-24,2,190.33,Online Transfer,normal
5159,7000,1,111,2024-12-22,2024-12-23,1,151.39,Credit Card,normal
5160,7001,2,112,2024-12-22,2025-01-01,10,1548.0,Credit Card,normal
5161,7003,2,113,2024-12-22,2024-12-23,1,154.22,Cash,normal
5162,7005,1,114,2024-12-22,2024-12-23,1,152.84,Credit Card,normal
5163,7006,1,115,2024-12-22,2024-12-23,1,144.83,Cash,normal
5164,7007,1,116,2024-12-22,2024-12-25,3,454.69,Online Transfer,normal
5165,7008,1,117,2024-12-22,2024-12-23,1,153.02,Credit Card,normal
5166,7009,3,118,2024-12-22,2024-12-28,6,1259.2,Cash,normal
5167,7012,2,119,2024-12-22,2024-12-23,1,208.23,Credit Card,normal
5168,7014,2,120,2024-12-22,2024-12-26,4,981.79,Online Transfer,normal
5169,7016,1,102,2024-12-23,2024-12-24,1,99.65,Credit Card,normal
5170,7017,1,116,2024-12-23,2024-12-31,8,1218.57,Credit Card,normal
5171,7018,1,113,2024-12-23,2024-12-25,2,285.12,Cash,normal
5172,7019,2,114,2024-12-23,2024-12-28,5,745.41,Online Transfer,normal
5173,7021,1,119,2024-12-23,2024-12-26,3,576.08,Credit Card,normal
5174,7022,1,106,2024-12-23,2024-12-24,1,102.94,Credit Card,normal
5175,7023,1,102,2024-12-24,2024-12-26,2,204.18,Cash,normal
5176,7024,2,115,2024-12-24,2024-12-28,4,579.86,Credit Card,normal
5177,7026,1,110,2024-12-24,2024-12-25,1,103.61,Cash,normal
5178,7027,3,119,2024-12-24,2024-12-25,1,202.82,Credit Card,normal
5179,7030,2,120,2024-12-24,2024-12-26,2,506.99,Cash,normal
5180,7032,2,112,2024-12-24,2024-12-25,1,144.61,Cash,normal
5181,7034,1,101,2024-12-24,2024-12-25,1,104.39,Credit Card,normal
5182,7035,1,118,2024-12-24,2024-12-31,7,1455.35,Credit Card,normal
5183,7036,2,114,2024-12-24,2024-12-26,2,304.04,Cash,normal
5184,7038,1,104,2024-12-24,2024-12-25,1,99.8,Credit Card,normal
5185,7039,1,112,2024-12-25,2024-12-26,1,149.42,Credit Card,normal
5186,7040,1,120,2024-12-25,2024-12-26,1,252.96,Online Transfer,normal
5187,7041,1,107,2024-12-25,2024-12-26,1,104.72,Cash,normal
5188,7042,1,109,2024-12-25,2024-12-26,1,95.44,Credit Card,normal
5189,7043,3,119,2024-12-25,2024-12-26,1,201.96,Credit Card,normal
5190,7046,1,106,2024-12-25,2024-12-26,1,104.43,Credit Card,normal
5191,7047,2,116,2024-12-25,2024-12-27,2,288.91,Online Transfer,normal
5192,7049,1,114,2024-12-25,2024-12-28,3,468.92,Credit Card,normal
5193,7050,1,101,2024-12-25,2024-12-26,1,98.98,Cash,normal
5194,7051,1,117,2024-12-25,2024-12-26,1,147.21,Online Transfer,normal
